64998701	65098701	65048701	FUT8	San	4	1,00
65118701	65218701	65168701	FUT8	San	5	1,00
64998701	65098701	65048701	FUT8	Japanese	6	1,00
64998701	65098701	65048701	FUT8	Han	5	1,00
64998701	65098701	65048701	FUT8	Pathan	9	1,00
64998701	65098701	65048701	FUT8	Pima	5	1,00
64998701	65098701	65048701	FUT8	Yakut	7	1,00
64998701	65098701	65048701	FUT8	Hazara	9	1,00
64998701	65098701	65048701	FUT8	Cambodian	7	1,00
64998701	65098701	65048701	FUT8	NAN.Melanesian	2	1,00
64998701	65098701	65048701	FUT8	Papuan	5	1,00
65058701	65158701	65108701	FUT8	Biaka.Pygmies	10	0,90
64998701	65098701	65048701	FUT8	Biaka.Pygmies	10	0,90
65058701	65158701	65108701	FUT8	Cambodian	10	0,90
65028701	65128701	65078701	FUT8	Biaka.Pygmies	9	0,89
65148701	65248701	65198701	FUT8	Maya	9	0,89
64968701	65068701	65018701	FUT8	Pathan	8	0,88
64968701	65068701	65018701	FUT8	Hazara	8	0,88
64968701	65068701	65018701	FUT8	Yakut	8	0,88
65028701	65128701	65078701	FUT8	Cambodian	8	0,88
64968701	65068701	65018701	FUT8	Cambodian	8	0,88
64968701	65068701	65018701	FUT8	Japanese	7	0,86
65028701	65128701	65078701	FUT8	Mbuti.Pygmies	7	0,86
64968701	65068701	65018701	FUT8	Han	7	0,86
65058701	65158701	65108701	FUT8	Papuan	7	0,86
65088701	65188701	65138701	FUT8	San	6	0,83
65178701	65278701	65228701	FUT8	San	6	0,83
65118701	65218701	65168701	FUT8	Maya	12	0,83
64968701	65068701	65018701	FUT8	Papuan	6	0,83
65088701	65188701	65138701	FUT8	Biaka.Pygmies	11	0,82
65088701	65188701	65138701	FUT8	Cambodian	11	0,82
64968701	65068701	65018701	FUT8	San	5	0,80
65058701	65158701	65108701	FUT8	San	5	0,80
65148701	65248701	65198701	FUT8	San	5	0,80
64998701	65098701	65048701	FUT8	Maya	10	0,80
65058701	65158701	65108701	FUT8	NAN.Melanesian	5	0,80
64968701	65068701	65018701	FUT8	Pima	5	0,80
65028701	65128701	65078701	FUT8	Papuan	5	0,80
65028701	65128701	65078701	FUT8	Hazara	10	0,80
65118701	65218701	65168701	FUT8	Cambodian	9	0,78
65058701	65158701	65108701	FUT8	Mbuti.Pygmies	9	0,78
64968701	65068701	65018701	FUT8	Biaka.Pygmies	9	0,78
64968701	65068701	65018701	FUT8	Maya	9	0,78
65058701	65158701	65108701	FUT8	Hazara	13	0,77
65148701	65248701	65198701	FUT8	Biaka.Pygmies	8	0,75
65178701	65278701	65228701	FUT8	Biaka.Pygmies	8	0,75
65118701	65218701	65168701	FUT8	Biaka.Pygmies	8	0,75
65118701	65218701	65168701	FUT8	North.West.China	12	0,75
65058701	65158701	65108701	FUT8	North.West.China	12	0,75
65178701	65278701	65228701	FUT8	Maya	8	0,75
64998701	65098701	65048701	FUT8	North.East.China	8	0,75
64998701	65098701	65048701	FUT8	Mbuti.Pygmies	8	0,75
65088701	65188701	65138701	FUT8	Papuan	8	0,75
65028701	65128701	65078701	FUT8	Yakut	8	0,75
64968701	65068701	65018701	FUT8	NAN.Melanesian	4	0,75
174203751	174303751	174253751	GALNT7_17	Biaka.Pygmies	17	0,88
174203751	174303751	174253751	GALNT7_17	Yoruba	17	0,76
174203751	174303751	174253751	GALNT7_17	Mbuti.Pygmies	16	0,75
77157338	77257338	77207338	SIAT7C_E	Biaka.Pygmies	12	0,83
76647338	76747338	76697338	SIAT7C_E	Biaka.Pygmies	16	0,75
