#gene_name, gene_start, gene_end, window_start, window_middle, window_end, population,     number, score
GALNT11_15	151284444	151347945	151334698	151434698	151384698	Adygei	6,000	0,500
GALNT5	157822586	157876159	157792879	157892879	157842879	Adygei	14,000	0,571
GALNT5	157822586	157876159	157822879	157922879	157872879	Adygei	13,000	0,615
GALNT5	157822586	157876159	157852879	157952879	157902879	Adygei	9,000	0,667
GALNT7_17	172971232	174481692	174113751	174213751	174163751	Adygei	11,000	0,455
GALNT7_17	172971232	174481692	174413751	174513751	174463751	Adygei	8,000	0,500
WBSCR17	70235725	70816520	70736969	70836969	70786969	Adygei	4,000	0,500
WBSCR17	70235725	70816520	70766969	70866969	70816969	Adygei	2,000	0,500
WBSCR17	70235725	70816520	70796969	70896969	70846969	Adygei	1,000	1,000
SIAT8A	22245200	22378915	22367968	22467968	22417968	Adygei	9,000	0,444
GALNT5	157822586	157876159	157792879	157892879	157842879	Balochi	14,000	0,571
GALNT5	157822586	157876159	157822879	157922879	157872879	Balochi	13,000	0,615
GALNT5	157822586	157876159	157852879	157952879	157902879	Balochi	9,000	0,667
GALNT7_17	172971232	174481692	173483751	173583751	173533751	Balochi	14,000	0,500
GALNT11_15	151284444	151347945	151334698	151434698	151384698	Basque	4,000	0,750
GALNT5	157822586	157876159	157822879	157922879	157872879	Basque	14,000	0,500
GALNT5	157822586	157876159	157852879	157952879	157902879	Basque	11,000	0,545
WBSCR17	70235725	70816520	70616969	70716969	70666969	Basque	2,000	0,500
OGT	70682292	70712465	70646969	70746969	70696969	Basque	2,000	0,500
WBSCR17	70235725	70816520	70646969	70746969	70696969	Basque	2,000	0,500
WBSCR17	70235725	70816520	70676969	70776969	70726969	Basque	2,000	0,500
WBSCR17	70235725	70816520	70736969	70836969	70786969	Basque	4,000	0,500
WBSCR17	70235725	70816520	70766969	70866969	70816969	Basque	2,000	0,500
WBSCR17	70235725	70816520	70796969	70896969	70846969	Basque	1,000	1,000
SIAT8A	22245200	22378915	22367968	22467968	22417968	Basque	8,000	0,625
SIAT8C	53170719	53187159	53132681	53232681	53182681	Basque	26,000	0,500
SIAT8F	17402682	17536260	17454449	17554449	17504449	Basque	18,000	0,500
SIAT8F	17402682	17536260	17484449	17584449	17534449	Basque	33,000	0,455
SIAT8F	17402682	17536260	17514449	17614449	17564449	Basque	33,000	0,455
GALNT5	157822586	157876159	157822879	157922879	157872879	Bedouin	14,000	0,500
GALNT5	157822586	157876159	157852879	157952879	157902879	Bedouin	10,000	0,500
WBSCR17	70235725	70816520	70796969	70896969	70846969	Bedouin	1,000	1,000
SIAT8A	22245200	22378915	22367968	22467968	22417968	Bedouin	10,000	0,500
GALNT13	154436712	155018734	154639031	154739031	154689031	Biaka.Pygmies	9,000	0,444
GALNT5	157822586	157876159	157792879	157892879	157842879	Brahui	15,000	0,533
GALNT5	157822586	157876159	157822879	157922879	157872879	Brahui	14,000	0,571
GALNT5	157822586	157876159	157852879	157952879	157902879	Brahui	11,000	0,545
GALNT7_17	172971232	174481692	173573751	173673751	173623751	Brahui	11,000	0,455
GALNT7_17	172971232	174481692	173633751	173733751	173683751	Brahui	11,000	0,455
WBSCR17	70235725	70816520	70586969	70686969	70636969	Brahui	2,000	0,500
WBSCR17	70235725	70816520	70616969	70716969	70666969	Brahui	2,000	0,500
OGT	70682292	70712465	70646969	70746969	70696969	Brahui	2,000	0,500
WBSCR17	70235725	70816520	70646969	70746969	70696969	Brahui	2,000	0,500
WBSCR17	70235725	70816520	70796969	70896969	70846969	Brahui	1,000	1,000
SIAT8A	22245200	22378915	22367968	22467968	22417968	Brahui	9,000	0,556
GALNT11_15	151284444	151347945	151334698	151434698	151384698	Burusho	6,000	0,500
GALNT5	157822586	157876159	157792879	157892879	157842879	Burusho	14,000	0,571
GALNT5	157822586	157876159	157822879	157922879	157872879	Burusho	14,000	0,571
GALNT5	157822586	157876159	157852879	157952879	157902879	Burusho	10,000	0,600
WBSCR17	70235725	70816520	70796969	70896969	70846969	Burusho	1,000	1,000
SIAT8A	22245200	22378915	22367968	22467968	22417968	Burusho	9,000	0,444
GALNT7_17	172971232	174481692	174113751	174213751	174163751	Cambodian	11,000	0,455
GALNT7_17	172971232	174481692	174413751	174513751	174463751	Cambodian	9,000	0,444
SIAT8A	22245200	22378915	22337968	22437968	22387968	Cambodian	11,000	0,545
SIAT8A	22245200	22378915	22367968	22467968	22417968	Cambodian	8,000	0,750
B4GALT1	33100642	33157231	33067013	33167013	33117013	Colombian	20,000	0,450
B4GALT1	33100642	33157231	33097013	33197013	33147013	Colombian	14,000	0,571
FUT10	33365956	33450206	33369383	33469383	33419383	Colombian	9,000	0,556
FUT10	33365956	33450206	33399383	33499383	33449383	Colombian	8,000	0,625
FUT13	45508271	45532239	45469454	45569454	45519454	Colombian	15,000	0,467
FUT13	45508271	45532239	45529454	45629454	45579454	Colombian	16,000	0,500
FUT5_6	5781637	5821551	5742265	5842265	5792265	Colombian	12,000	0,667
FUT5_6	5781637	5821551	5802265	5902265	5852265	Colombian	7,000	0,714
GALNT10	153550488	153780003	153515529	153615529	153565529	Colombian	13,000	0,615
GALNT10	153550488	153780003	153545529	153645529	153595529	Colombian	17,000	0,529
GALNT10	153550488	153780003	153575529	153675529	153625529	Colombian	19,000	0,579
GALNT10	153550488	153780003	153605529	153705529	153655529	Colombian	24,000	0,792
GALNT10	153550488	153780003	153635529	153735529	153685529	Colombian	24,000	0,625
GALNT11_15	151284444	151347945	151334698	151434698	151384698	Colombian	5,000	0,600
GALNT13	154436712	155018734	154399031	154499031	154449031	Colombian	11,000	0,909
GALNT13	154436712	155018734	154429031	154529031	154479031	Colombian	15,000	0,600
GALNT13	154436712	155018734	154579031	154679031	154629031	Colombian	4,000	0,500
GALNT13	154436712	155018734	154609031	154709031	154659031	Colombian	7,000	0,714
GALNT13	154436712	155018734	154639031	154739031	154689031	Colombian	7,000	0,714
GALNT13	154436712	155018734	154669031	154769031	154719031	Colombian	6,000	0,667
GALNT18	11248999	11600128	11276012	11376012	11326012	Colombian	49,000	0,469
GALNT18	11248999	11600128	11426012	11526012	11476012	Colombian	35,000	0,457
GALNT18	11248999	11600128	11456012	11556012	11506012	Colombian	40,000	0,475
