#gene_name, gene_start, gene_end, window_start, window_middle, window_end, population,     number, score
FUT8	64947593	65279715	64998701	65098701	65048701	Adygei	8	0,625
GALNT13	154436712	155018734	154699031	154799031	154749031	Adygei	14	0,642857143
GALNT7_17	172971232	174481692	173783751	173883751	173833751	Adygei	16	0,625
WBSCR17	70235725	70816520	70526969	70626969	70576969	Adygei	1	1
WBSCR17	70235725	70816520	70556969	70656969	70606969	Adygei	1	1
SIAT6	43974491	44169418	44145707	44245707	44195707	Adygei	13	0,615384615
SIAT7C_E	76312992	77302325	77037338	77137338	77087338	Adygei	16	0,625
FUT8	64947593	65279715	64968701	65068701	65018701	Balochi	10	0,7
FUT8	64947593	65279715	64998701	65098701	65048701	Balochi	11	0,727272727
FUT8	64947593	65279715	65028701	65128701	65078701	Balochi	11	0,636363636
FUT8	64947593	65279715	65178701	65278701	65228701	Balochi	8	0,625
GALNT13	154436712	155018734	154699031	154799031	154749031	Balochi	15	0,666666667
GALNT7_17	172971232	174481692	173423751	173523751	173473751	Balochi	13	0,615384615
WBSCR17	70235725	70816520	70526969	70626969	70576969	Balochi	1	1
WBSCR17	70235725	70816520	70556969	70656969	70606969	Balochi	1	1
SIAT10	99933842	99995926	99965776	100065776	100015776	Balochi	10	0,6
SIAT10	99933842	99995926	99995776	100095776	100045776	Balochi	9	0,666666667
GALNTL1	68796668	68890936	68771490	68871490	68821490	Balochi	3	0,666666667
GALNTL1	68796668	68890936	68801490	68901490	68851490	Balochi	3	0,666666667
GALNTL1	68796668	68890936	68831490	68931490	68881490	Balochi	4	0,75
SIAT8D	100170803	100266869	100130916	100230916	100180916	Balochi	15	0,666666667
SIAT8D	100170803	100266869	100160916	100260916	100210916	Balochi	16	0,6875
B3GNT3	17766658	17785385	17724449	17824449	17774449	Balochi	22	0,636363636
B3GNT3	17766658	17785385	17784449	17884449	17834449	Balochi	12	0,75
SIAT8F	17402682	17536260	17517176	17617176	17567176	Bantu	16	0,625
SIAT7C_E	76312992	77302325	76354680	76454680	76404680	Bantu	10	0,6
B4GALT1	33100642	33157231	33069383	33169383	33119383	Bantu	11	0,727272727
FUT12	30259357	30290128	30222171	30322171	30272171	Bantu	8	0,625
FUT12	30259357	30290128	30282171	30382171	30332171	Bantu	8	0,75
FUT8	64947593	65279715	64968701	65068701	65018701	Bantu	9	0,666666667
FUT8	64947593	65279715	64998701	65098701	65048701	Bantu	10	0,6
FUT8	64947593	65279715	65028701	65128701	65078701	Bantu	10	0,6
FUT9	96570590	96760477	96743842	96843842	96793842	Bantu	18	0,666666667
GALNT14	30986837	31205994	31090883	31190883	31140883	Bantu	15	0,666666667
GALNT14	30986837	31205994	31120883	31220883	31170883	Bantu	15	0,6
SIAT8D	100170803	100266869	100212055	100312055	100262055	Bantu	34	0,617647059
GALNT7_17	172971232	174481692	173543751	173643751	173593751	Bantu	13	0,615384615
GALNT7_17	172971232	174481692	174203751	174303751	174253751	Bantu	17	0,647058824
GALNTL1	68796668	68890936	68847775	68947775	68897775	Bantu	20	0,6
WBSCR17	70235725	70816520	70376969	70476969	70426969	Bantu	2	1
WBSCR17	70235725	70816520	70406969	70506969	70456969	Bantu	3	1
WBSCR17	70235725	70816520	70436969	70536969	70486969	Bantu	4	0,75
SIAT10	99933842	99995926	99995776	100095776	100045776	Bantu	7	0,857142857
SIAT4A	134540325	134653344	134501015	134601015	134551015	Bantu	43	0,604651163
GALNTL1	68796668	68890936	68771490	68871490	68821490	Bantu	3	0,666666667
GALNTL1	68796668	68890936	68801490	68901490	68851490	Bantu	3	0,666666667
GALNTL1	68796668	68890936	68831490	68931490	68881490	Bantu	5	0,8
GALNTL1	68796668	68890936	68861490	68961490	68911490	Bantu	4	0,75
SIAT6	43974491	44169418	44025707	44125707	44075707	Bantu	16	0,6875
SIAT6	43974491	44169418	44055707	44155707	44105707	Bantu	11	0,636363636
SIAT6	43974491	44169418	44085707	44185707	44135707	Bantu	11	0,818181818
SIAT6	43974491	44169418	44115707	44215707	44165707	Bantu	11	0,636363636
SIAT6	43974491	44169418	44145707	44245707	44195707	Bantu	15	0,666666667
SIAT7C_E	76312992	77302325	76407338	76507338	76457338	Bantu	23	0,652173913
SIAT7C_E	76312992	77302325	76977338	77077338	77027338	Bantu	16	0,625
SIAT8D	100170803	100266869	100130916	100230916	100180916	Bantu	14	0,714285714
B3GNT3	17766658	17785385	17724449	17824449	17774449	Bantu	20	0,65
B3GNT3	17766658	17785385	17784449	17884449	17834449	Bantu	10	0,6
FUT8	64947593	65279715	64968701	65068701	65018701	Basque	9	0,666666667
FUT8	64947593	65279715	64998701	65098701	65048701	Basque	10	0,7
FUT8	64947593	65279715	65028701	65128701	65078701	Basque	10	0,6
FUT8	64947593	65279715	65058701	65158701	65108701	Basque	15	0,6
FUT8	64947593	65279715	65118701	65218701	65168701	Basque	13	0,615384615
FUT8	64947593	65279715	65178701	65278701	65228701	Basque	8	0,625
WBSCR17	70235725	70816520	70376969	70476969	70426969	Basque	1	1
WBSCR17	70235725	70816520	70406969	70506969	70456969	Basque	2	1
WBSCR17	70235725	70816520	70436969	70536969	70486969	Basque	3	1
WBSCR17	70235725	70816520	70466969	70566969	70516969	Basque	2	1
WBSCR17	70235725	70816520	70496969	70596969	70546969	Basque	1	1
WBSCR17	70235725	70816520	70526969	70626969	70576969	Basque	1	1
WBSCR17	70235725	70816520	70556969	70656969	70606969	Basque	1	1
WBSCR17	70235725	70816520	70586969	70686969	70636969	Basque	3	0,666666667
SIAT10	99933842	99995926	99965776	100065776	100015776	Basque	11	0,636363636
SIAT10	99933842	99995926	99995776	100095776	100045776	Basque	9	0,666666667
GALNTL1	68796668	68890936	68831490	68931490	68881490	Basque	3	0,666666667
GALNTL1	68796668	68890936	68861490	68961490	68911490	Basque	4	0,75
SIAT6	43974491	44169418	44115707	44215707	44165707	Basque	11	0,636363636
SIAT6	43974491	44169418	44145707	44245707	44195707	Basque	14	0,642857143
SIAT7D_F	129687422	129719126	129711436	129811436	129761436	Basque	13	0,615384615
B4GALT4	120413277	120442442	120433382	120533382	120483382	Bedouin	21	0,619047619
FUT8	64947593	65279715	64998701	65098701	65048701	Bedouin	10	0,7
FUT8	64947593	65279715	65178701	65278701	65228701	Bedouin	8	0,625
GALNT7_17	172971232	174481692	173783751	173883751	173833751	Bedouin	16	0,625
WBSCR17	70235725	70816520	70376969	70476969	70426969	Bedouin	2	1
WBSCR17	70235725	70816520	70406969	70506969	70456969	Bedouin	3	1
WBSCR17	70235725	70816520	70436969	70536969	70486969	Bedouin	4	1
WBSCR17	70235725	70816520	70466969	70566969	70516969	Bedouin	2	1
WBSCR17	70235725	70816520	70496969	70596969	70546969	Bedouin	1	1
WBSCR17	70235725	70816520	70526969	70626969	70576969	Bedouin	1	1
WBSCR17	70235725	70816520	70556969	70656969	70606969	Bedouin	1	1
WBSCR17	70235725	70816520	70676969	70776969	70726969	Bedouin	3	0,666666667
OGT	70682292	70712465	70706969	70806969	70756969	Bedouin	4	0,75
WBSCR17	70235725	70816520	70706969	70806969	70756969	Bedouin	4	0,75
WBSCR17	70235725	70816520	70736969	70836969	70786969	Bedouin	5	0,6
WBSCR17	70235725	70816520	70766969	70866969	70816969	Bedouin	3	0,666666667
GALNTL1	68796668	68890936	68801490	68901490	68851490	Bedouin	3	0,666666667
GALNTL1	68796668	68890936	68831490	68931490	68881490	Bedouin	5	0,8
GALNTL1	68796668	68890936	68861490	68961490	68911490	Bedouin	6	0,666666667
SIAT4B	68972810	68992042	68981490	69081490	69031490	Bedouin	5	0,6
SIAT7C_E	76312992	77302325	76264680	76364680	76314680	Biaka.Pygmies	9	0,666666667
SIAT7C_E	76312992	77302325	76294680	76394680	76344680	Biaka.Pygmies	12	0,666666667
SIAT7C_E	76312992	77302325	76324680	76424680	76374680	Biaka.Pygmies	10	0,8
SIAT7C_E	76312992	77302325	76354680	76454680	76404680	Biaka.Pygmies	12	0,75
SIAT7C_E	76312992	77302325	76384680	76484680	76434680	Biaka.Pygmies	15	0,666666667
SIAT7C_E	76312992	77302325	76474680	76574680	76524680	Biaka.Pygmies	24	0,666666667
SIAT7C_E	76312992	77302325	76534680	76634680	76584680	Biaka.Pygmies	23	0,608695652
SIAT7C_E	76312992	77302325	76684680	76784680	76734680	Biaka.Pygmies	11	0,636363636
SIAT7C_E	76312992	77302325	76714680	76814680	76764680	Biaka.Pygmies	9	0,666666667
SIAT7C_E	76312992	77302325	76744680	76844680	76794680	Biaka.Pygmies	8	0,625
B4GALT4	120413277	120442442	120433382	120533382	120483382	Biaka.Pygmies	19	0,684210526
FUT10	33365956	33450206	33339383	33439383	33389383	Biaka.Pygmies	16	0,625
FUT10	33365956	33450206	33369383	33469383	33419383	Biaka.Pygmies	11	0,636363636
FUT10	33365956	33450206	33399383	33499383	33449383	Biaka.Pygmies	9	0,666666667
FUT10	33365956	33450206	33429383	33529383	33479383	Biaka.Pygmies	10	0,8
FUT12	30259357	30290128	30222171	30322171	30272171	Biaka.Pygmies	8	0,625
FUT12	30259357	30290128	30282171	30382171	30332171	Biaka.Pygmies	8	0,875
FUT8	64947593	65279715	64968701	65068701	65018701	Biaka.Pygmies	9	0,777777778
FUT8	64947593	65279715	64998701	65098701	65048701	Biaka.Pygmies	10	0,9
FUT8	64947593	65279715	65028701	65128701	65078701	Biaka.Pygmies	9	0,888888889
FUT8	64947593	65279715	65058701	65158701	65108701	Biaka.Pygmies	10	0,9
FUT8	64947593	65279715	65088701	65188701	65138701	Biaka.Pygmies	11	0,818181818
FUT8	64947593	65279715	65118701	65218701	65168701	Biaka.Pygmies	8	0,75
FUT8	64947593	65279715	65148701	65248701	65198701	Biaka.Pygmies	8	0,75
FUT8	64947593	65279715	65178701	65278701	65228701	Biaka.Pygmies	8	0,75
FUT8	64947593	65279715	65208701	65308701	65258701	Biaka.Pygmies	10	0,8
FUT8	64947593	65279715	65238701	65338701	65288701	Biaka.Pygmies	14	0,642857143
FUT9	96570590	96760477	96713842	96813842	96763842	Biaka.Pygmies	14	0,714285714
FUT9	96570590	96760477	96743842	96843842	96793842	Biaka.Pygmies	16	0,6875
GALNT14	30986837	31205994	31090883	31190883	31140883	Biaka.Pygmies	15	0,666666667
GALNT14	30986837	31205994	31120883	31220883	31170883	Biaka.Pygmies	15	0,6
GALNT10	153550488	153780003	153725529	153825529	153775529	Biaka.Pygmies	40	0,65
GALNT10	153550488	153780003	153755529	153855529	153805529	Biaka.Pygmies	35	0,6
GALNT13	154436712	155018734	154699031	154799031	154749031	Biaka.Pygmies	10	0,7
GALNT13	154436712	155018734	154759031	154859031	154809031	Biaka.Pygmies	11	0,636363636
GALNT13	154436712	155018734	154819031	154919031	154869031	Biaka.Pygmies	20	0,65
GALNT18	11248999	11600128	11576012	11676012	11626012	Biaka.Pygmies	26	0,615384615
GALNT6	50032100	50071467	50061968	50161968	50111968	Biaka.Pygmies	20	0,6
GALNT7_17	172971232	174481692	173903751	174003751	173953751	Biaka.Pygmies	17	0,647058824
GALNT7_17	172971232	174481692	174053751	174153751	174103751	Biaka.Pygmies	11	0,727272727
GALNT7_17	172971232	174481692	174203751	174303751	174253751	Biaka.Pygmies	17	0,882352941
GALNT7_17	172971232	174481692	174233751	174333751	174283751	Biaka.Pygmies	19	0,684210526
GALNT7_17	172971232	174481692	174473751	174573751	174523751	Biaka.Pygmies	10	0,6
SIAT1	188131210	188279035	188245465	188345465	188295465	Biaka.Pygmies	25	0,6
SIAT1	188131210	188279035	188275465	188375465	188325465	Biaka.Pygmies	21	0,714285714
SIAT10	99933842	99995926	99965776	100065776	100015776	Biaka.Pygmies	10	0,8
SIAT10	99933842	99995926	99995776	100095776	100045776	Biaka.Pygmies	6	1
GALNTL1	68796668	68890936	68771490	68871490	68821490	Biaka.Pygmies	3	0,666666667
GALNTL1	68796668	68890936	68801490	68901490	68851490	Biaka.Pygmies	4	0,75
GALNTL1	68796668	68890936	68831490	68931490	68881490	Biaka.Pygmies	5	0,8
GALNTL1	68796668	68890936	68861490	68961490	68911490	Biaka.Pygmies	3	1
SIAT6	43974491	44169418	44025707	44125707	44075707	Biaka.Pygmies	16	0,625
SIAT7C_E	76312992	77302325	76407338	76507338	76457338	Biaka.Pygmies	23	0,695652174
SIAT7C_E	76312992	77302325	76527338	76627338	76577338	Biaka.Pygmies	26	0,615384615
SIAT7C_E	76312992	77302325	76587338	76687338	76637338	Biaka.Pygmies	24	0,625
SIAT7C_E	76312992	77302325	76617338	76717338	76667338	Biaka.Pygmies	17	0,647058824
SIAT7C_E	76312992	77302325	76647338	76747338	76697338	Biaka.Pygmies	16	0,75
SIAT7C_E	76312992	77302325	76677338	76777338	76727338	Biaka.Pygmies	24	0,625
SIAT7C_E	76312992	77302325	76737338	76837338	76787338	Biaka.Pygmies	38	0,605263158
SIAT7C_E	76312992	77302325	76767338	76867338	76817338	Biaka.Pygmies	38	0,605263158
SIAT7C_E	76312992	77302325	76947338	77047338	76997338	Biaka.Pygmies	20	0,6
SIAT7C_E	76312992	77302325	77157338	77257338	77207338	Biaka.Pygmies	12	0,833333333
SIAT7C_E	76312992	77302325	77187338	77287338	77237338	Biaka.Pygmies	9	0,666666667
SIAT10	99933842	99995926	99890916	99990916	99940916	Biaka.Pygmies	18	0,611111111
SIAT10	99933842	99995926	99920916	100020916	99970916	Biaka.Pygmies	18	0,611111111
SIAT8D	100170803	100266869	100130916	100230916	100180916	Biaka.Pygmies	10	0,7
B3GNT3	17766658	17785385	17724449	17824449	17774449	Biaka.Pygmies	20	0,7
B3GNT3	17766658	17785385	17784449	17884449	17834449	Biaka.Pygmies	10	0,6
WBSCR17	70235725	70816520	70467650	70567650	70517650	Biaka.Pygmies	24	0,708333333
WBSCR17	70235725	70816520	70497650	70597650	70547650	Biaka.Pygmies	24	0,708333333
FUT8	64947593	65279715	64998701	65098701	65048701	Brahui	8	0,625
GALNT7_17	172971232	174481692	173783751	173883751	173833751	Brahui	16	0,625
WBSCR17	70235725	70816520	70436969	70536969	70486969	Brahui	3	0,666666667
WBSCR17	70235725	70816520	70466969	70566969	70516969	Brahui	2	1
WBSCR17	70235725	70816520	70496969	70596969	70546969	Brahui	1	1
WBSCR17	70235725	70816520	70766969	70866969	70816969	Brahui	3	0,666666667
SIAT1	188131210	188279035	188275465	188375465	188325465	Brahui	23	0,608695652
GALNTL1	68796668	68890936	68771490	68871490	68821490	Brahui	3	0,666666667
GALNTL1	68796668	68890936	68801490	68901490	68851490	Brahui	3	0,666666667
GALNTL1	68796668	68890936	68831490	68931490	68881490	Brahui	4	0,75
GALNTL1	68796668	68890936	68861490	68961490	68911490	Brahui	4	0,75
SIAT6	43974491	44169418	44115707	44215707	44165707	Brahui	10	0,6
SIAT7D_F	129687422	129719126	129711436	129811436	129761436	Brahui	13	0,692307692
B3GNT3	17766658	17785385	17724449	17824449	17774449	Brahui	22	0,636363636
B3GNT3	17766658	17785385	17784449	17884449	17834449	Brahui	12	0,75
FUT8	64947593	65279715	64968701	65068701	65018701	Burusho	8	0,625
FUT8	64947593	65279715	64998701	65098701	65048701	Burusho	9	0,666666667
FUT8	64947593	65279715	65028701	65128701	65078701	Burusho	10	0,6
FUT9	96570590	96760477	96713842	96813842	96763842	Burusho	16	0,625
FUT9	96570590	96760477	96743842	96843842	96793842	Burusho	16	0,6875
GALNT13	154436712	155018734	154819031	154919031	154869031	Burusho	19	0,684210526
GALNT1	31488594	31545792	31526900	31626900	31576900	Burusho	7	0,714285714
GALNT7_17	172971232	174481692	173753751	173853751	173803751	Burusho	14	0,714285714
GALNT7_17	172971232	174481692	173783751	173883751	173833751	Burusho	17	0,647058824
GALNT7_17	172971232	174481692	173963751	174063751	174013751	Burusho	17	0,647058824
WBSCR17	70235725	70816520	70526969	70626969	70576969	Burusho	1	1
WBSCR17	70235725	70816520	70556969	70656969	70606969	Burusho	1	1
WBSCR17	70235725	70816520	70766969	70866969	70816969	Burusho	3	0,666666667
GALNTL1	68796668	68890936	68831490	68931490	68881490	Burusho	3	0,666666667
GALNTL1	68796668	68890936	68861490	68961490	68911490	Burusho	4	0,75
SIAT7C_E	76312992	77302325	77007338	77107338	77057338	Burusho	18	0,611111111
SIAT7C_E	76312992	77302325	77037338	77137338	77087338	Burusho	16	0,6875
B3GNT3	17766658	17785385	17724449	17824449	17774449	Burusho	22	0,681818182
B3GNT3	17766658	17785385	17784449	17884449	17834449	Burusho	12	0,75
FUT7	139044447	139047283	139044524	139144524	139094524	Cambodian	8	0,625
FUT8	64947593	65279715	64938701	65038701	64988701	Cambodian	14	0,642857143
FUT8	64947593	65279715	64968701	65068701	65018701	Cambodian	8	0,875
FUT8	64947593	65279715	64998701	65098701	65048701	Cambodian	7	1
