#gene_name, gene_start, gene_end, window_start, window_middle, window_end, population,     number, score
B3GALT1	168383428	168435612	168402253	168452253	168502253	Adygei	17	0,529411765
SIAT7C_E	76312992	77302325	76714680	76764680	76814680	Adygei	8	0,5
FUT10	33365956	33450206	33307013	33357013	33407013	Adygei	12	0,583333333
GALNT11_15	151284444	151347945	151334698	151384698	151434698	Adygei	6	0,666666667
GALNT5	157822586	157876159	157822879	157872879	157922879	Adygei	11	0,636363636
GALNT5	157822586	157876159	157852879	157902879	157952879	Adygei	7	0,857142857
GALNT7_17	172971232	174481692	173783751	173833751	173883751	Adygei	17	0,529411765
GALNT7_17	172971232	174481692	173813751	173863751	173913751	Adygei	18	0,5
WBSCR17	70235725	70816520	70526969	70576969	70626969	Adygei	1	1
WBSCR17	70235725	70816520	70556969	70606969	70656969	Adygei	1	1
OGT	70682292	70712465	70586969	70636969	70686969	Adygei	4	0,5
WBSCR17	70235725	70816520	70586969	70636969	70686969	Adygei	4	0,5
WBSCR17	70235725	70816520	70766969	70816969	70866969	Adygei	3	0,666666667
WBSCR17	70235725	70816520	70796969	70846969	70896969	Adygei	2	1
SIAT7C_E	76312992	77302325	77037338	77087338	77137338	Adygei	17	0,588235294
SIAT8D	100170803	100266869	100070916	100120916	100170916	Adygei	18	0,777777778
SIAT8D	100170803	100266869	100100916	100150916	100200916	Adygei	17	0,588235294
FUT12	30259357	30290128	30162171	30212171	30262171	Balochi	9	0,555555556
FUT8	64947593	65279715	64938701	64988701	65038701	Balochi	16	0,5
FUT8	64947593	65279715	64968701	65018701	65068701	Balochi	11	0,636363636
FUT8	64947593	65279715	64998701	65048701	65098701	Balochi	13	0,538461538
FUT8	64947593	65279715	65178701	65228701	65278701	Balochi	10	0,5
GALNT11_15	151284444	151347945	151334698	151384698	151434698	Balochi	8	0,75
GALNT2	228464239	228482595	228370183	228420183	228470183	Balochi	21	0,619047619
GALNT5	157822586	157876159	157822879	157872879	157922879	Balochi	13	0,692307692
GALNT5	157822586	157876159	157852879	157902879	157952879	Balochi	8	0,75
