#gene_name, gene_start, gene_end, window_start, window_middle, window_end, population,     number, score
B3GNT5	184453726	184473873	184362970	184412970	184462970	Adygei	14	0,571
SIAT7C_E	76312992	77302325	76234680	76284680	76334680	Adygei	8	0,750
SIAT7C_E	76312992	77302325	76264680	76314680	76364680	Adygei	5	1,000
SIAT7C_E	76312992	77302325	76294680	76344680	76394680	Adygei	6	0,667
B4GALT1	33100642	33157231	33129383	33179383	33229383	Adygei	7	0,857
FUT10	33365956	33450206	33369383	33419383	33469383	Adygei	13	0,462
FUT10	33365956	33450206	33429383	33479383	33529383	Adygei	13	0,538
FUT11	75202055	75205982	75105452	75155452	75205452	Adygei	4	0,500
FUT1_2	53891050	53950459	53821528	53871528	53921528	Adygei	13	0,615
FUT8	64947593	65279715	64878701	64928701	64978701	Adygei	21	0,476
FUT8	64947593	65279715	64908701	64958701	65008701	Adygei	15	0,600
FUT8	64947593	65279715	64938701	64988701	65038701	Adygei	12	0,667
FUT8	64947593	65279715	64968701	65018701	65068701	Adygei	6	0,500
FUT8	64947593	65279715	64998701	65048701	65098701	Adygei	9	0,444
FUT8	64947593	65279715	65028701	65078701	65128701	Adygei	10	0,500
FUT8	64947593	65279715	65058701	65108701	65158701	Adygei	14	0,500
FUT8	64947593	65279715	65088701	65138701	65188701	Adygei	15	0,533
FUT8	64947593	65279715	65148701	65198701	65248701	Adygei	9	0,444
FUT8	64947593	65279715	65208701	65258701	65308701	Adygei	10	0,500
FUT8	64947593	65279715	65238701	65288701	65338701	Adygei	14	0,500
FUT8	64947593	65279715	65268701	65318701	65368701	Adygei	24	0,542
FUT9	96570590	96760477	96683842	96733842	96783842	Adygei	20	0,450
FUT9	96570590	96760477	96713842	96763842	96813842	Adygei	14	0,500
GALNT13	154436712	155018734	154879031	154929031	154979031	Adygei	33	0,455
GALNT13	154436712	155018734	154909031	154959031	155009031	Adygei	31	0,484
GALNT14	30986837	31205994	31076900	31126900	31176900	Adygei	41	0,561
GALNT14	30986837	31205994	31106900	31156900	31206900	Adygei	29	0,690
GALNT14	30986837	31205994	31136900	31186900	31236900	Adygei	24	0,708
GALNT7_17	172971232	174481692	173033751	173083751	173133751	Adygei	18	0,500
GALNT7_17	172971232	174481692	173063751	173113751	173163751	Adygei	22	0,455
GALNT7_17	172971232	174481692	173243751	173293751	173343751	Adygei	10	0,600
GALNT7_17	172971232	174481692	173273751	173323751	173373751	Adygei	8	0,625
GALNT7_17	172971232	174481692	173303751	173353751	173403751	Adygei	9	0,778
GALNT7_17	172971232	174481692	173333751	173383751	173433751	Adygei	13	0,769
GALNT7_17	172971232	174481692	173363751	173413751	173463751	Adygei	13	0,769
GALNT7_17	172971232	174481692	173393751	173443751	173493751	Adygei	15	0,533
GALNT7_17	172971232	174481692	173663751	173713751	173763751	Adygei	13	0,462
GALNT7_17	172971232	174481692	173693751	173743751	173793751	Adygei	13	0,538
GALNT7_17	172971232	174481692	173723751	173773751	173823751	Adygei	11	0,818
GALNT7_17	172971232	174481692	173753751	173803751	173853751	Adygei	14	0,571
GALNT7_17	172971232	174481692	173843751	173893751	173943751	Adygei	19	0,579
GALNT7_17	172971232	174481692	173873751	173923751	173973751	Adygei	13	0,615
GALNT7_17	172971232	174481692	174473751	174523751	174573751	Adygei	5	0,600
GALNT9	131246870	131415862	131215942	131265942	131315942	Adygei	20	0,450
GALNT9	131246870	131415862	131245942	131295942	131345942	Adygei	15	0,533
GALNTL1	68796668	68890936	68877775	68927775	68977775	Adygei	16	0,500
SIAT4B	68972810	68992042	68877775	68927775	68977775	Adygei	16	0,500
WBSCR17	70235725	70816520	70286969	70336969	70386969	Adygei	14	0,571
WBSCR17	70235725	70816520	70316969	70366969	70416969	Adygei	11	0,636
WBSCR17	70235725	70816520	70346969	70396969	70446969	Adygei	8	0,625
SIAT10	99933842	99995926	99875776	99925776	99975776	Adygei	12	0,667
GALNTL1	68796668	68890936	68771490	68821490	68871490	Adygei	2	0,500
GALNTL1	68796668	68890936	68801490	68851490	68901490	Adygei	2	0,500
SIAT9	85919782	85969668	85942499	85992499	86042499	Adygei	23	0,609
SIAT7C_E	76312992	77302325	76234680	76284680	76334680	Balochi	8	0,750
SIAT7C_E	76312992	77302325	76264680	76314680	76364680	Balochi	5	1,000
SIAT7C_E	76312992	77302325	76294680	76344680	76394680	Balochi	7	0,714
B3GNT6	76423083	76430653	76324680	76374680	76424680	Balochi	6	0,667
SIAT7C_E	76312992	77302325	76324680	76374680	76424680	Balochi	6	0,667
SIAT7C_E	76312992	77302325	76354680	76404680	76454680	Balochi	11	0,455
B4GALT1	33100642	33157231	33129383	33179383	33229383	Balochi	10	0,600
FUT10	33365956	33450206	33369383	33419383	33469383	Balochi	12	0,500
FUT10	33365956	33450206	33399383	33449383	33499383	Balochi	13	0,615
FUT10	33365956	33450206	33429383	33479383	33529383	Balochi	13	0,462
FUT11	75202055	75205982	75105452	75155452	75205452	Balochi	4	0,500
FUT8	64947593	65279715	65208701	65258701	65308701	Balochi	11	0,455
FUT8	64947593	65279715	65238701	65288701	65338701	Balochi	15	0,467
GALNT14	30986837	31205994	31106900	31156900	31206900	Balochi	35	0,457
GALNT14	30986837	31205994	31136900	31186900	31236900	Balochi	30	0,533
GALNT7_17	172971232	174481692	173213751	173263751	173313751	Balochi	14	0,571
GALNT7_17	172971232	174481692	173243751	173293751	173343751	Balochi	10	0,600
GALNT7_17	172971232	174481692	173273751	173323751	173373751	Balochi	8	0,625
GALNT7_17	172971232	174481692	173303751	173353751	173403751	Balochi	9	0,444
GALNT7_17	172971232	174481692	173333751	173383751	173433751	Balochi	13	0,462
GALNT7_17	172971232	174481692	174473751	174523751	174573751	Balochi	4	0,500
WBSCR17	70235725	70816520	70376969	70426969	70476969	Balochi	1	1,000
WBSCR17	70235725	70816520	70406969	70456969	70506969	Balochi	1	1,000
WBSCR17	70235725	70816520	70436969	70486969	70536969	Balochi	1	1,000
SIAT10	99933842	99995926	99875776	99925776	99975776	Balochi	13	0,615
SIAT7C_E	76312992	77302325	77097338	77147338	77197338	Balochi	15	0,467
GALNT5	157822586	157876159	157822879	157872879	157922879	Bantu	13	0,462
GALNT5	157822586	157876159	157852879	157902879	157952879	Bantu	9	0,556
WBSCR17	70235725	70816520	70796969	70846969	70896969	Bantu	2	0,500
GALNT14	30986837	31205994	31090883	31140883	31190883	Basque	9	0,556
GALNT14	30986837	31205994	31120883	31170883	31220883	Basque	11	0,545
GALNT3	166311570	166335456	166216007	166266007	166316007	Basque	11	0,455
GALNT7_17	172971232	174481692	173033751	173083751	173133751	Basque	18	0,500
GALNT7_17	172971232	174481692	173063751	173113751	173163751	Basque	21	0,524
GALNT7_17	172971232	174481692	173213751	173263751	173313751	Basque	16	0,500
GALNT7_17	172971232	174481692	173843751	173893751	173943751	Basque	18	0,444
GALNT7_17	172971232	174481692	174473751	174523751	174573751	Basque	8	0,500
GALNT9	131246870	131415862	131215942	131265942	131315942	Basque	20	0,450
GALNT9	131246870	131415862	131245942	131295942	131345942	Basque	15	0,533
WBSCR17	70235725	70816520	70316969	70366969	70416969	Basque	10	0,600
WBSCR17	70235725	70816520	70346969	70396969	70446969	Basque	8	0,500
SIAT8D	100170803	100266869	100115776	100165776	100215776	Basque	11	0,455
SIAT10	99933842	99995926	99980916	100030916	100080916	Basque	17	0,471
FUT13	45508271	45532239	45409454	45459454	45509454	Bedouin	28	0,500
FUT8	64947593	65279715	65238701	65288701	65338701	Bedouin	15	0,467
GALNT7_17	172971232	174481692	173663751	173713751	173763751	Bedouin	14	0,500
GALNT7_17	172971232	174481692	173693751	173743751	173793751	Bedouin	13	0,615
GALNT7_17	172971232	174481692	173723751	173773751	173823751	Bedouin	11	0,818
GALNT7_17	172971232	174481692	173753751	173803751	173853751	Bedouin	14	0,571
GALNT7_17	172971232	174481692	173843751	173893751	173943751	Bedouin	20	0,550
GALNT7_17	172971232	174481692	173873751	173923751	173973751	Bedouin	14	0,571
WBSCR17	70235725	70816520	70316969	70366969	70416969	Bedouin	11	0,455
WBSCR17	70235725	70816520	70346969	70396969	70446969	Bedouin	8	0,625
GALNTL1	68796668	68890936	68771490	68821490	68871490	Bedouin	2	0,500
GALNT5	157822586	157876159	157852879	157902879	157952879	Biaka.Pygmies	9	0,444
WBSCR17	70235725	70816520	70376969	70426969	70476969	Biaka.Pygmies	1	1,000
WBSCR17	70235725	70816520	70406969	70456969	70506969	Biaka.Pygmies	2	0,500
WBSCR17	70235725	70816520	70796969	70846969	70896969	Biaka.Pygmies	2	0,500
FUT10	33365956	33450206	33369383	33419383	33469383	Brahui	13	0,462
FUT10	33365956	33450206	33399383	33449383	33499383	Brahui	13	0,615
FUT10	33365956	33450206	33429383	33479383	33529383	Brahui	13	0,538
FUT11	75202055	75205982	75105452	75155452	75205452	Brahui	4	0,500
GALNT7_17	172971232	174481692	173333751	173383751	173433751	Brahui	13	0,462
GALNT7_17	172971232	174481692	173363751	173413751	173463751	Brahui	13	0,462
GALNT9	131246870	131415862	131215942	131265942	131315942	Brahui	20	0,450
GALNT9	131246870	131415862	131245942	131295942	131345942	Brahui	15	0,467
WBSCR17	70235725	70816520	70286969	70336969	70386969	Brahui	15	0,467
WBSCR17	70235725	70816520	70316969	70366969	70416969	Brahui	11	0,455
SIAT7C_E	76312992	77302325	76234680	76284680	76334680	Burusho	9	0,667
SIAT7C_E	76312992	77302325	76264680	76314680	76364680	Burusho	7	0,714
SIAT7C_E	76312992	77302325	76294680	76344680	76394680	Burusho	9	0,444
FUT11	75202055	75205982	75105452	75155452	75205452	Burusho	4	0,500
GALNT7_17	172971232	174481692	173033751	173083751	173133751	Burusho	19	0,579
GALNT7_17	172971232	174481692	173063751	173113751	173163751	Burusho	23	0,478
GALNT7_17	172971232	174481692	173153751	173203751	173253751	Burusho	23	0,478
